0  -0.0212   -0.634
1  -0.0254   -0.8704
2  -0.0238   -0.9804
3  -0.02   -1.064
4  -0.0228   -1.1256
5  -0.0156   -1.18
6  -0.0188   -1.2356
7  -0.0214   -1.2592
8  -0.0158   -1.2876
9  -0.0144   -1.306
10  -0.003   -1.3112
11  -0.0006   -1.3208
12  -0.0052   -1.3304
13  -0.0202   -1.336
14  -0.0294   -1.3556
15  -0.0302   -1.3716
16  -0.038   -1.3868
17  -0.0446   -1.3992
18  -0.046   -1.3944
19  -0.038   -1.4012
20  -0.0504   -1.4348
21  -0.0486   -1.444
22  -0.0558   -1.4512
23  -0.0642   -1.474
24  -0.068   -1.462
25  -0.068   -1.4628
26  -0.0652   -1.482
27  -0.0636   -1.4836
28  -0.067   -1.5028
29  -0.0536   -1.4844
30  -0.0518   -1.4696
31  -0.0442   -1.4828
32  -0.053   -1.4836
33  -0.0602   -1.5076
34  -0.0712   -1.5056
35  -0.0608   -1.4996
36  -0.0624   -1.522
37  -0.058   -1.5092
38  -0.0642   -1.5104
39  -0.0606   -1.5088
40  -0.0628   -1.5192
41  -0.0578   -1.5124
42  -0.0548   -1.5224
43  -0.0612   -1.5372
44  -0.0634   -1.5284
45  -0.0694   -1.5256
46  -0.0706   -1.5328
47  -0.0742   -1.5468
48  -0.066   -1.5436
49  -0.0652   -1.5428
50  -0.0606   -1.5272
51  -0.065   -1.5204
52  -0.072   -1.5432
53  -0.0646   -1.5436
54  -0.0724   -1.54
55  -0.0712   -1.5544
56  -0.0668   -1.562
57  -0.063   -1.5496
58  -0.0742   -1.564
59  -0.0838   -1.5532
60  -0.0776   -1.5372
61  -0.0768   -1.5424
62  -0.0726   -1.5364
63  -0.0666   -1.5612
64  -0.0652   -1.5728
65  -0.0718   -1.5528
66  -0.0724   -1.5548
67  -0.0762   -1.5552
68  -0.0682   -1.55
69  -0.0784   -1.5484
70  -0.0778   -1.5556
71  -0.0896   -1.562
72  -0.0882   -1.542
73  -0.084   -1.534
74  -0.0894   -1.5796
75  -0.0858   -1.558
76  -0.0904   -1.5844
77  -0.0806   -1.6028
78  -0.0848   -1.5908
79  -0.0926   -1.5804
80  -0.1036   -1.5972
81  -0.0952   -1.5796
82  -0.0936   -1.5544
83  -0.0906   -1.5476
84  -0.0966   -1.5504
85  -0.0794   -1.578
86  -0.0764   -1.5912
87  -0.0712   -1.5672
88  -0.0814   -1.5652
89  -0.0856   -1.5716
90  -0.082   -1.5952
91  -0.0888   -1.6108
92  -0.0858   -1.6
93  -0.0998   -1.5976
94  -0.0988   -1.6064
95  -0.0978   -1.596
96  -0.1008   -1.606
97  -0.0878   -1.596
98  -0.0818   -1.5988
99  -0.0828   -1.6116
100  -0.0764   -1.6092
101  -0.0794   -1.5816
102  -0.0838   -1.596
103  -0.0872   -1.614
104  -0.0888   -1.6152
105  -0.0862   -1.6176
106  -0.0812   -1.5964
107  -0.0738   -1.5928
108  -0.0582   -1.6044
109  -0.0648   -1.5852
110  -0.0744   -1.5872
111  -0.066   -1.6124
112  -0.0758   -1.6048
113  -0.0774   -1.5972
114  -0.071   -1.6016
115  -0.0678   -1.6004
116  -0.082   -1.6032
117  -0.0784   -1.5952
118  -0.0786   -1.6148
119  -0.0776   -1.6116
120  -0.0806   -1.58
121  -0.0904   -1.5928
122  -0.1014   -1.5852
123  -0.1076   -1.6132
124  -0.112   -1.596
125  -0.1144   -1.572
126  -0.103   -1.5668
127  -0.1172   -1.5668
128  -0.1056   -1.57
129  -0.1048   -1.588
130  -0.1204   -1.5992
131  -0.1172   -1.5996
132  -0.112   -1.5972
133  -0.1196   -1.6232
134  -0.1134   -1.5908
135  -0.117   -1.5956
136  -0.1088   -1.604
137  -0.1076   -1.602
138  -0.1192   -1.5844
139  -0.1198   -1.5944
140  -0.1182   -1.606
141  -0.1206   -1.6004
142  -0.1276   -1.5812
143  -0.122   -1.5924
144  -0.116   -1.592
145  -0.1122   -1.5948
146  -0.109   -1.598
147  -0.115   -1.5996
148  -0.1136   -1.5972
149  -0.1032   -1.5952
150  -0.104   -1.5984
151  -0.112   -1.608
152  -0.126   -1.6104
153  -0.13   -1.6268
154  -0.1336   -1.6136
155  -0.1276   -1.6252
156  -0.138   -1.6492
157  -0.1366   -1.6244
158  -0.1452   -1.628
159  -0.1516   -1.62
160  -0.1484   -1.632
161  -0.156   -1.636
162  -0.1602   -1.6428
163  -0.159   -1.638
164  -0.1624   -1.6312
165  -0.163   -1.6176
166  -0.1592   -1.6244
167  -0.1628   -1.618
168  -0.1536   -1.6004
169  -0.152   -1.6116
170  -0.1496   -1.6144
171  -0.1524   -1.6332
172  -0.1586   -1.6312
173  -0.1614   -1.6196
174  -0.168   -1.6228
175  -0.172   -1.6428
176  -0.1798   -1.6432
177  -0.176   -1.6296
178  -0.1716   -1.6364
179  -0.173   -1.636
180  -0.1676   -1.628
181  -0.1642   -1.6148
182  -0.1686   -1.6148
183  -0.1648   -1.6304
184  -0.159   -1.6436
185  -0.1622   -1.64
186  -0.1566   -1.6464
187  -0.1492   -1.6564
188  -0.1514   -1.6356
189  -0.1488   -1.6428
190  -0.1432   -1.6352
191  -0.1452   -1.6548
192  -0.1434   -1.644
193  -0.1326   -1.6384
194  -0.1416   -1.6276
195  -0.1384   -1.618
196  -0.1254   -1.612
197  -0.1296   -1.6368
198  -0.1312   -1.6512
199  -0.1356   -1.65
200  -0.1378   -1.6452
201  -0.135   -1.6408
202  -0.1362   -1.6544
